Bus Route Number,Stop Locations,Timestamp,Passenger Count,Trip Duration (mins),Incident ID,Crime Category,Date/Time,District/Zone,Incident Description,Timestamp.1,Latitude,Longitude,Vehicle Count,Accident Severity,Weather Condition
243,Airport,25-02-2026 02:00,94,46,29c7bafb-de87-441d-bad7-add0379e4d75,6,25-02-2026 02:00,1,Give about young fight same stock lose she.,25-02-2026 02:00,22.25396407256661,71.41372548172228,46,4,1
181,Industrial Area,25-02-2026 03:00,82,40,ed4e4035-e1f3-476a-b2ca-af643c380e4a,10,25-02-2026 03:00,4,Peace remain success feeling audience mother.,25-02-2026 03:00,23.138432271347288,69.43851548262877,41,5,0
326,Industrial Area,25-02-2026 04:00,138,70,00b2e217-0d10-4848-a1d4-0c2d5220122c,15,25-02-2026 04:00,5,Size chance matter marriage movement account crime.,25-02-2026 04:00,21.02780048836989,71.65598569385455,70,8,0
5,Airport,25-02-2026 05:00,170,85,789f6cd8-258d-4398-9ba7-c0328eaed936,11,25-02-2026 05:00,4,Seven staff be prove board natural thing always.,25-02-2026 05:00,21.82918063226529,69.56663298445653,82,5,0
342,City Center,25-02-2026 06:00,99,52,2fb38621-4920-4a5d-b603-b8bc5a860043,13,25-02-2026 06:00,5,System really future beyond training sign although.,25-02-2026 06:00,21.42711673135505,71.17044813311523,49,5,0
316,Main Station,25-02-2026 07:00,105,52,1602d29d-b711-4738-8439-d868e5b7af2f,-1,25-02-2026 07:00,0,Within share leader court reveal that father happen quickly use serve pretty feeling.,25-02-2026 07:00,21.38282754829348,69.43902143430509,53,0,0
401,Industrial Area,25-02-2026 08:00,154,75,a250ee18-bc30-45d6-bba5-cd7bd0e940f0,21,25-02-2026 08:00,5,Edge future hair federal up business compare feel.,25-02-2026 08:00,23.87712064934174,71.94458092843601,75,11,3
220,Main Station,25-02-2026 09:00,48,23,6caa54ef-c58f-4833-b4bd-2f0e4c09eb07,4,25-02-2026 09:00,2,Politics election mother window teacher the career hotel book everyone article deep you.,25-02-2026 09:00,22.12968099468725,69.24504441862938,22,2,0
180,City Center,25-02-2026 10:00,221,110,85d75ff1-b49b-4aa6-8043-e91a1e5da4bc,11,25-02-2026 10:00,2,Cell relationship understand middle part man goal church decide system finally.,25-02-2026 10:00,22.58126575472892,72.1421431509848,110,6,2
103,Main Station,25-02-2026 11:00,161,81,0dfd2d6e-f1b4-457d-ae24-2dd2fe3be232,13,25-02-2026 11:00,5,Benefit book yes be million sort.,25-02-2026 11:00,23.201465661208896,72.5360923463574,80,5,0
423,Suburb,25-02-2026 12:00,93,46,b36b9d2a-9e05-47fc-8d63-e3a1328bed2b,10,25-02-2026 12:00,4,Training TV ready teacher relationship I be.,25-02-2026 12:00,21.142342424580143,71.85431596538835,48,6,0
278,Mall,25-02-2026 13:00,46,23,1be1f68a-f74d-445e-a8bc-bcb299ecbcd2,15,25-02-2026 13:00,4,Dark not dream wife put ever analysis.,25-02-2026 13:00,21.723067915673084,71.34745015204952,24,8,2
121,Industrial Area,25-02-2026 14:00,22,10,1792001b-b176-4088-be19-3babc20e225e,3,25-02-2026 14:00,1,Sense ready put let reality argue.,25-02-2026 14:00,23.496443362031137,69.30396353167792,9,0,0
473,Industrial Area,25-02-2026 15:00,233,116,a1b9516b-be8c-46b7-9d50-d28c57a0a88c,3,25-02-2026 15:00,0,Off nothing item up whose certain increase amount maintain offer teach.,25-02-2026 15:00,23.58597183953364,69.05676635453644,116,0,2
63,Airport,25-02-2026 16:00,209,105,279dae3b-31fc-482b-abd8-592a1e9c7878,2,25-02-2026 16:00,1,Smile stock accept enough morning provide partner respond officer cause although full race.,25-02-2026 16:00,22.11885276192241,70.71215764638654,102,2,0
262,Suburb,25-02-2026 17:00,138,70,e75de58d-bad6-4364-9245-953cc776bf99,-2,25-02-2026 17:00,0,Interest whatever similar local himself notice tax specific traditional.,25-02-2026 17:00,22.124584798955308,72.85626217032065,70,0,0
307,Airport,25-02-2026 18:00,69,34,c2e1d09c-57b6-43c3-a2bd-600055759d93,13,25-02-2026 18:00,5,Material despite sister give art success main item win face.,25-02-2026 18:00,23.270690631326648,72.23638947483686,35,7,0
25,Mall,25-02-2026 19:00,102,49,d15b4ec5-3e5a-435e-bb0d-5800d97c64d9,7,25-02-2026 19:00,3,Form indeed production trouble study investment structure prepare.,25-02-2026 19:00,21.88521068024961,69.62640471865264,49,4,0
422,Mall,25-02-2026 20:00,19,12,c302f6db-8cf5-455e-b4f3-09cf1e5201b7,4,25-02-2026 20:00,1,Understand least tend perhaps nothing lay from fact one assume capital result.,25-02-2026 20:00,21.351282243419995,72.43969581601847,9,2,0
245,Industrial Area,25-02-2026 21:00,171,87,d5a4e2d0-b9c3-4b5a-a123-5fd435dc9fe6,10,25-02-2026 21:00,2,Age Congress dog save store system full establish.,25-02-2026 21:00,21.77260635072175,71.87457795205499,85,4,2
20,Mall,25-02-2026 22:00,236,118,97dd2c67-9960-4788-bc9b-4cf108c6927b,16,25-02-2026 22:00,5,According result go affect meeting bank cover financial traditional we hope blue.,25-02-2026 22:00,22.16203419490732,69.83361596772836,115,9,0
368,Main Station,25-02-2026 23:00,159,78,8011fcf7-4152-4cc4-92b7-4797accfe1e4,4,25-02-2026 23:00,1,Thing national as student into surface break rest as already meeting what push.,25-02-2026 23:00,21.156614128785296,72.7765082071064,79,1,0
178,Airport,26-02-2026 00:00,185,93,10243988-3f82-4faf-88b2-65d05f772f39,10,26-02-2026 00:00,3,Enough teacher each hair kind head cause.,26-02-2026 00:00,22.436040762600523,73.15152254341416,93,6,0
382,Airport,26-02-2026 01:00,193,96,aaedfb0c-f8c9-4a6d-97ce-99917d427b93,9,26-02-2026 01:00,2,Professional region source word and into fine music.,26-02-2026 01:00,23.22002253831833,70.16278715836812,98,5,2
426,Industrial Area,26-02-2026 02:00,37,19,18c8090e-d939-4fee-9ca2-b0c5fe8a47e4,16,26-02-2026 02:00,4,Property base really information set as skin language quite conference visit open reason.,26-02-2026 02:00,22.541235433441383,72.17943146681658,16,9,3
255,Main Station,26-02-2026 03:00,112,57,15fb84d7-f2eb-4f10-911d-7470ef1502df,10,26-02-2026 03:00,2,Hospital different score cost personal notice else court control try actually face.,26-02-2026 03:00,21.21568602154352,70.89066240115126,59,5,2
483,Industrial Area,26-02-2026 04:00,142,69,5a48b75f-ea33-4f7e-a71a-141cd645713a,13,26-02-2026 04:00,3,Soon prevent scientist apply after financial service learn leave.,26-02-2026 04:00,22.32044889403788,69.29230499092942,67,7,2
148,Airport,26-02-2026 05:00,152,75,3fb04983-f817-4e1c-bbfd-c8b4045c4acb,5,26-02-2026 05:00,0,Kitchen future nor public enough arrive present.,26-02-2026 05:00,23.12671382412849,73.30676611943139,73,2,2
380,Mall,26-02-2026 06:00,233,116,1509a4a5-6235-48ac-b8ea-86654e7c51d2,13,26-02-2026 06:00,5,Social student second hand will suggest board.,26-02-2026 06:00,21.17428996197057,73.10372240480882,117,7,0
471,Industrial Area,26-02-2026 07:00,59,30,d871e107-51c7-4b87-932d-b9f952e6fbf1,17,26-02-2026 07:00,5,Pull fish see central just beyond trouble look each only enter.,26-02-2026 07:00,21.179541569180664,70.58971254070077,29,8,1
169,Airport,26-02-2026 08:00,148,75,0bd5a202-1d5a-4216-84f7-f9c7b19e5ed7,8,26-02-2026 08:00,3,Election agreement box evening sit message miss seat growth culture second save performance.,26-02-2026 08:00,22.111804209542957,71.65752583405255,73,3,0
357,Suburb,26-02-2026 09:00,222,112,99492247-113c-4e87-84ba-fface4e145eb,8,26-02-2026 09:00,3,Check table arm thought decade color.,26-02-2026 09:00,21.58489189237113,71.56184819705858,112,4,0
303,Industrial Area,26-02-2026 10:00,167,86,6799b1ce-997f-4291-9b96-d461dc29cb17,6,26-02-2026 10:00,2,Something commercial guess coach piece suggest.,26-02-2026 10:00,23.804342373925262,69.8872956568508,84,2,0
391,City Center,26-02-2026 11:00,136,70,5f12989f-479e-48dc-97f5-0752e1de0462,16,26-02-2026 11:00,3,Me area sister which ability ground newspaper fill mean direction north summer suffer.,26-02-2026 11:00,22.74403081121923,69.72836954197868,72,7,3
77,Industrial Area,26-02-2026 12:00,85,43,11f30446-71f8-4b36-95ff-d2982b151eed,17,26-02-2026 12:00,4,Number feel billion out worker trip dinner may around seem theory oil.,26-02-2026 12:00,21.861976198217693,73.2213393770252,40,9,2
300,City Center,26-02-2026 13:00,50,25,f74a011b-4bd3-4367-92ac-ed587dba38d9,14,26-02-2026 13:00,5,Window over blood democratic event tell fill top owner.,26-02-2026 13:00,23.11433018734485,73.33679057253886,22,7,0
268,City Center,26-02-2026 14:00,37,20,8b32b706-d43e-47a9-8d0f-08244587a48e,-1,26-02-2026 14:00,0,Onto fear different small back scientist.,26-02-2026 14:00,22.124787154077985,72.62589855050402,17,0,0
249,City Center,26-02-2026 15:00,234,119,8e8de251-4824-4996-8583-50341a4f93f0,9,26-02-2026 15:00,2,Fear history time under attorney evidence rather.,26-02-2026 15:00,21.396346933137032,69.36382762503722,120,3,2
108,Suburb,26-02-2026 16:00,228,115,84c88ec4-d184-4889-a801-720df36b95c7,1,26-02-2026 16:00,1,Stage technology treat piece either mouth appear community.,26-02-2026 16:00,21.71169668953074,73.54571087620212,117,1,0
214,Main Station,26-02-2026 17:00,228,116,e2ad9ade-43c4-47d0-ac24-6cde2483e451,2,26-02-2026 17:00,1,I democratic sure then Republican decision institution serious accept.,26-02-2026 17:00,22.928241853378125,73.90376367429167,115,0,0
398,Airport,26-02-2026 18:00,215,108,eca0ca89-ad4a-48f0-bf1c-997f198c3e9b,12,26-02-2026 18:00,3,None mission radio image appear hard anyone film peace move both early during.,26-02-2026 18:00,21.155628317990967,72.87806964544855,109,5,2
159,Industrial Area,26-02-2026 19:00,40,22,5c4694d5-8f58-49c9-9047-7decd3956feb,19,26-02-2026 19:00,5,Report student face million financial west hot soon bed project.,26-02-2026 19:00,21.818067120144192,70.76706334123345,20,8,2
37,Airport,26-02-2026 20:00,23,13,ceb824db-baaf-404f-951a-50dac48c6d4e,7,26-02-2026 20:00,3,Plan federal include account network around citizen whose very deep he.,26-02-2026 20:00,21.624934432926523,71.02887386176492,13,2,0
275,City Center,26-02-2026 21:00,143,71,03179288-6317-43d2-872c-c2e6a23aa680,3,26-02-2026 21:00,1,Structure according save loss least tend these hot standard.,26-02-2026 21:00,21.603405332029595,73.34818363389984,72,2,0
170,Mall,26-02-2026 22:00,33,19,26838c67-7a16-4c0a-8c73-2b3be344b600,2,26-02-2026 22:00,1,Learn purpose yourself boy certainly rest.,26-02-2026 22:00,23.048287235927912,70.40093053778502,16,2,0
467,Airport,26-02-2026 23:00,52,24,5966ca3d-fdd7-4742-9fe2-1c53a9cc6bc9,11,26-02-2026 23:00,3,Share whatever year customer eight appear someone whatever kitchen voice.,26-02-2026 23:00,23.47745075026309,69.70928805557921,23,4,2
365,Suburb,27-02-2026 00:00,140,72,e688959d-8563-49f5-b5be-57e65e95f5a5,11,27-02-2026 00:00,4,Company base magazine national approach one.,27-02-2026 00:00,23.14759982419277,73.11402145835744,69,5,0
295,City Center,27-02-2026 01:00,98,47,2ceb3be6-049c-43d8-a1f1-60885d4bdb32,8,27-02-2026 01:00,1,Might exist pattern here meet sit easy need range knowledge.,27-02-2026 01:00,22.937183447401534,69.96666275139508,45,3,2
3,Main Station,27-02-2026 02:00,174,86,4b2110e4-5812-48d1-beff-f73003b06131,17,27-02-2026 02:00,5,Though attack draw sometimes know enough heart growth pay garden social serious lawyer address.,27-02-2026 02:00,23.74935531545359,73.53649914375191,84,7,2
80,Industrial Area,27-02-2026 03:00,67,36,98b3791e-9c79-4e1c-850b-63cce76a3b1e,6,27-02-2026 03:00,2,Put evidence president meet position several goal create deep.,27-02-2026 03:00,21.17517714127289,71.97841063508045,38,2,0
91,Airport,27-02-2026 04:00,161,81,ea15692d-690a-4eec-b403-ab7df8a07d13,18,27-02-2026 04:00,5,Resource today nice particularly these your west especially address.,27-02-2026 04:00,21.50244925792872,71.77684926185712,81,8,2
379,Main Station,27-02-2026 05:00,185,91,859b00f7-7341-48df-a70c-bfb2066e9297,10,27-02-2026 05:00,3,Computer can save hit fill bed size question five evidence crime coach environmental.,27-02-2026 05:00,22.2432205670116,72.87874665700086,90,5,0
396,Suburb,27-02-2026 06:00,187,95,6c10f3ce-b3a9-4b27-9170-73b2565e01a1,10,27-02-2026 06:00,4,Watch represent how we think let not firm measure stand.,27-02-2026 06:00,22.117354930511603,69.08232644103589,97,4,0
36,City Center,27-02-2026 07:00,241,119,c633b3c5-efe8-4ad7-9b55-fe865900dcdf,11,27-02-2026 07:00,2,Give now nature traditional staff around sell PM.,27-02-2026 07:00,22.25415480888907,72.56769498209934,121,4,3
289,Main Station,27-02-2026 08:00,129,67,2472d75e-197b-43e5-8a54-9bac6aeb4797,14,27-02-2026 08:00,5,Step art its nothing return meeting real loss floor.,27-02-2026 08:00,21.61936471512812,71.99246977196856,69,7,0
227,Industrial Area,27-02-2026 09:00,131,66,412118a8-1f67-4c26-96e1-b4cf38e32981,14,27-02-2026 09:00,5,Adult benefit among none majority feeling impact cup.,27-02-2026 09:00,21.448509946740685,71.61890343915144,63,7,0
368,Mall,27-02-2026 10:00,178,89,3b907516-5581-46e5-92a3-eae4cec0ef8e,10,27-02-2026 10:00,3,Compare course loss science fear least right people.,27-02-2026 10:00,22.527579742373785,70.0866306166286,87,5,0
150,Industrial Area,27-02-2026 11:00,218,108,bc890802-f8f8-49db-a757-96496991c099,1,27-02-2026 11:00,1,Over arrive morning manage place avoid value safe when cut sister feeling cell.,27-02-2026 11:00,23.784157572206382,73.14717222379433,110,0,0
310,City Center,27-02-2026 12:00,237,119,045b82ed-06e7-49fe-af8e-0a0afbae333a,6,27-02-2026 12:00,0,Bank for wish sort campaign before summer a apply recent believe.,27-02-2026 12:00,22.17590838704976,70.25325161453635,116,3,3
120,Mall,27-02-2026 13:00,131,67,977de22c-5c9a-499a-ad66-783bef1b81cb,9,27-02-2026 13:00,1,Might everyone hard side else million all factor bag marriage own enjoy story.,27-02-2026 13:00,21.130059642358585,71.44886437579149,65,4,3
499,Industrial Area,27-02-2026 14:00,76,36,65466648-62e0-4182-8935-15ff9affaba0,15,27-02-2026 14:00,4,Community school process rise interest stand.,27-02-2026 14:00,23.11850202866857,69.79040172971898,36,7,2
138,Airport,27-02-2026 15:00,100,50,96aac2ba-32bc-4453-835c-a873060b159e,10,27-02-2026 15:00,3,Him policy white court throw at.,27-02-2026 15:00,21.873314716581525,73.86855103542038,52,4,0
389,Mall,27-02-2026 16:00,101,51,7743d6aa-b8d0-4582-8009-2edb047e1b31,13,27-02-2026 16:00,4,Without prevent summer out seven summer.,27-02-2026 16:00,21.73528502191468,69.97266442156517,52,5,0
137,Mall,27-02-2026 17:00,87,45,cb90c42e-736c-4819-b1f8-aae105b53e2c,16,27-02-2026 17:00,5,Two many might future practice phone sport yourself high color hit whole.,27-02-2026 17:00,21.97277400209389,73.01609200713574,44,9,0
212,Airport,27-02-2026 18:00,196,96,abf7f54e-8334-4607-989b-d4459fe52086,14,27-02-2026 18:00,5,General much phone authority week interesting painting particular practice treat camera court.,27-02-2026 18:00,23.171446571723628,70.31539625414825,97,8,0
498,Mall,27-02-2026 19:00,235,119,6df14f8e-c4f5-48a3-885d-5f316296476d,14,27-02-2026 19:00,4,Artist mouth coach number piece rather wife politics sure picture generation central night.,27-02-2026 19:00,23.45645816061091,70.28021619,120,8,1
467,Mall,27-02-2026 20:00,203,103,35057a22-3efe-48fc-80e6-7c6d0100ca29,11,27-02-2026 20:00,4,Job drop most individual kind inside box standard strong western investment effect plant.,27-02-2026 20:00,22.764168202016894,71.10855194451884,103,5,0
292,Industrial Area,27-02-2026 21:00,142,72,d098c7d1-2ded-4b7a-9091-3453983e8a87,10,27-02-2026 21:00,4,Good catch wear material hold professor sell participant record.,27-02-2026 21:00,21.967436261158653,73.22923797850251,70,4,0
362,City Center,27-02-2026 22:00,216,108,890e2e5f-20e9-4a07-8d90-865648050552,1,27-02-2026 22:00,0,There employee common writer foreign too the size.,27-02-2026 22:00,21.93143469935184,72.43778708739761,107,0,0
29,Suburb,27-02-2026 23:00,72,36,043e8627-5182-4240-882a-1e94be31d453,4,27-02-2026 23:00,2,Factor think campaign evening Democrat consumer end.,27-02-2026 23:00,21.372925049716397,73.35817422186669,38,3,0
231,Suburb,28-02-2026 00:00,73,38,565ce9a1-22f6-4d85-99dd-1090778501ea,17,28-02-2026 00:00,4,Amount still wrong anything boy figure recently forward low prove unit one same about.,28-02-2026 00:00,23.799903144705585,69.23606152119402,39,8,2
275,City Center,28-02-2026 01:00,127,64,45c05b8e-c762-4b45-9dd6-341c6c517857,6,28-02-2026 01:00,0,Economic white available happy role black tough past at.,28-02-2026 01:00,22.91441819690646,73.77846364026892,66,2,3
54,City Center,28-02-2026 02:00,170,84,3d725169-3219-4f89-b2f3-e904845187af,15,28-02-2026 02:00,4,Toward center difference between often operation gun increase.,28-02-2026 02:00,21.08092385956759,69.38568447513798,85,6,1
124,City Center,28-02-2026 03:00,128,65,00765185-8f5e-402d-ac0e-94ec7aa52d27,9,28-02-2026 03:00,2,On have market century country throw look investment.,28-02-2026 03:00,22.98710128556004,72.60532694565721,62,4,1
156,City Center,28-02-2026 04:00,24,10,0fa5e02c-f08a-4d94-b83e-65912af39606,4,28-02-2026 04:00,1,Day writer executive anything voice build despite meeting hit about.,28-02-2026 04:00,22.341460272580523,70.03586577340685,10,1,0
177,Airport,28-02-2026 05:00,209,106,6dbf3fba-61a7-4115-ae64-065d4b810fef,2,28-02-2026 05:00,1,Together cover campaign wonder any popular career man.,28-02-2026 05:00,23.91767388914076,73.20422428307529,108,2,0
86,Mall,28-02-2026 06:00,27,13,c524e7a2-7573-446e-b783-f84c4aa313c9,7,28-02-2026 06:00,0,Skin series visit year line employee thing once time.,28-02-2026 06:00,23.457206474419216,73.31180848759526,11,2,3
244,Airport,28-02-2026 07:00,216,108,8e66aab1-4932-4fd2-a387-7a13829d13ea,7,28-02-2026 07:00,3,Budget claim area firm wait ahead include street imagine capital.,28-02-2026 07:00,21.513947261498394,71.7562487149017,106,3,0
198,City Center,28-02-2026 08:00,149,77,bffb6d46-8961-4c85-b418-966d46112d6f,10,28-02-2026 08:00,3,Garden single our read fund their trouble decide.,28-02-2026 08:00,23.160333356624605,71.0143535963372,77,4,0
484,Mall,28-02-2026 09:00,73,37,b97c8d72-cb86-4c39-ad21-baaad8353d96,0,28-02-2026 09:00,0,Themselves blue music entire church night sell past mission mother those few.,28-02-2026 09:00,22.45669801150579,72.96685603334787,34,1,0
99,Main Station,28-02-2026 10:00,93,47,a824b095-9c09-4db1-9d30-149368374824,14,28-02-2026 10:00,4,Just cost travel structure factor cost.,28-02-2026 10:00,21.561135491009782,73.37015681719984,45,7,2
377,City Center,28-02-2026 11:00,181,93,ffad9557-2c5c-46f5-960b-0ad18518a88d,-1,28-02-2026 11:00,0,Car long court owner meeting mission keep.,28-02-2026 11:00,23.09621972198985,72.69129825336998,94,0,0
124,City Center,28-02-2026 12:00,135,67,4730595c-32c8-4508-98d4-b349a71bb177,4,28-02-2026 12:00,1,Likely per political serious miss if federal discover mission third prevent decade begin.,28-02-2026 12:00,22.64216273608273,73.53458379171741,69,2,0
377,City Center,28-02-2026 13:00,136,69,57cf2ccc-e2c4-4628-b74a-b7a2d7e4bdcc,0,28-02-2026 13:00,0,Two dark view store clear quite score.,28-02-2026 13:00,21.09112163631471,72.13265793527793,70,1,0
